sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
37645	no	X and Y	actual	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 The 	actual and active	 purity and holiness of his disciples are represented by baptism.	 The  actual and active  purity and holiness of his disciples are represented by baptism.
6680	no	X and Y	active	available	active - passive	(\bactive) and (?!passive)(\b\w+)	 After your trial-enrollment expires, in order to keep your website 	active and available	 on the internet, you agree that your card will be charged $29.	 After your trial-enrollment expires, in order to keep your website  active and available  on the internet, you agree that your card will be charged $29.
39718	no	X and Y	intelligent	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 The few who claim they like 	intelligent and active	 women are also @ @ @ @ @ @ @ @ @ @ in their kitchens.	 The few who claim they like  intelligent and active  women are also @ @ @ @ @ @ @ @ @ @ in their kitchens.
5837	no	X and Y	active	responsible	active - passive	(\bactive) and (?!passive)(\b\w+)	 A life which is too busy, 	active and responsible	 with some thrills is recommended.	 A life which is too busy,  active and responsible  with some thrills is recommended.
8118	no	X and Y	busy	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 And that's why the pro-Israel Lobby, both Jewish and Christian wings, is so 	busy and active	.	 And that's why the pro-Israel Lobby, both Jewish and Christian wings, is so  busy and active .
27884	no	X and Y	young	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 John Chubb and Terry Moe are still 	young and active	 and remain major players in the school choice movement; last I heard, they haven?	 John Chubb and Terry Moe are still  young and active  and remain major players in the school choice movement; last I heard, they haven?
52017	no	X and Y	healthy	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 her history was straightforward: a 	healthy and active	 woman, flu-like illness for about a week, development of abrupt leg weakness, and progression during the ensuing 18 hours.	 her history was straightforward: a  healthy and active  woman, flu-like illness for about a week, development of abrupt leg weakness, and progression during the ensuing 18 hours.
24372	no	X and Y	active	vigilant	active - passive	(\bactive) and (?!passive)(\b\w+)	 Industry self-regulators and the Federal Communications Commission and the Federal Trade Commission are 	active and vigilant	 participants in the protection of commercial communication, and where violations of public trust occur, action has been brought to bear.	 Industry self-regulators and the Federal Communications Commission and the Federal Trade Commission are  active and vigilant  participants in the protection of commercial communication, and where violations of public trust occur, action has been brought to bear.
48902	no	X and Y	correct	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 Website addresses cited were all 	correct and active	 as of August 2004.	 Website addresses cited were all  correct and active  as of August 2004.
36638	no	X and Y	active	interested	active - passive	(\bactive) and (?!passive)(\b\w+)	 Students learn healthy lifestyles as well as enjoy an exercise program designed to keep them 	active and interested	 in maintaining good health.	 Students learn healthy lifestyles as well as enjoy an exercise program designed to keep them  active and interested  in maintaining good health.
32676	no	X and Y	connected	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 Participatory programming highlights alternative narratives, activates communities and reverses the role of the visitors from consumer to producer, which in turn engenders more 	connected and active	 communities.	 Participatory programming highlights alternative narratives, activates communities and reverses the role of the visitors from consumer to producer, which in turn engenders more  connected and active  communities.
6166	no	X and Y	task	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 A well behaved, on-	task and active	 student was desired.	 A well behaved, on- task and active  student was desired.
1167	no	X and Y	active	powerful	active - passive	(\bactive) and (?!passive)(\b\w+)	" "" Being good "" can be a very "	active and powerful	 force.	" "" Being good "" can be a very  active and powerful  force."
10561	no	X and Y	active	inactive	active - passive	(\bactive) and (?!passive)(\b\w+)	 Box ii marks an area with many small interspersed 	active and inactive	 TF binding regions.	 Box ii marks an area with many small interspersed  active and inactive  TF binding regions.
7486	no	X and Y	active	healthy	active - passive	(\bactive) and (?!passive)(\b\w+)	 An avid downhill ski racer and sports enthusiast, Hughes'lifestyle was 	active and healthy	, but his lifetime of exposure to the sun was not.	 An avid downhill ski racer and sports enthusiast, Hughes'lifestyle was  active and healthy , but his lifetime of exposure to the sun was not.
19554	no	X and Y	dull	passive	active - passive	(?!active)(\b\w+) and (\bpassive)	 I always against to student orientation which makes new students become 	dull and passive	.	 I always against to student orientation which makes new students become  dull and passive .
33842	no	X and Y	active	ongoing	active - passive	(\bactive) and (?!passive)(\b\w+)	 Retiring your ruck will also give you and other users to more easily sort through the rucks that are 	active and ongoing	.	 Retiring your ruck will also give you and other users to more easily sort through the rucks that are  active and ongoing .
14056	no	X and Y	active	perspicacious	active - passive	(\bactive) and (?!passive)(\b\w+)	 Equipped with a critical grasp of their tradition's complex and holistic social vision, Catholics should be 	active and perspicacious	 collaborators in contemporary movements for economic justice.	 Equipped with a critical grasp of their tradition's complex and holistic social vision, Catholics should be  active and perspicacious  collaborators in contemporary movements for economic justice.
48586	no	X and Y	alert	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 We need to remain 	alert and active	.	 We need to remain  alert and active .
22865	no	X and Y	observant	active	active - passive	(?!passive)(\b\w+) and (\bactive)	 Im hoping some of the more 	observant and active	 elders will join in as the time approaches when we must end this democracy.	 Im hoping some of the more  observant and active  elders will join in as the time approaches when we must end this democracy.
