sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
1539	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	" "" He compares himself to Priam: "" Romans, of five and twenty valiant sons, /Half of @ @ @ @ @ @ @ @ @ @ remains, "	alive and dead	!	" "" He compares himself to Priam: "" Romans, of five and twenty valiant sons, /Half of @ @ @ @ @ @ @ @ @ @ remains,  alive and dead !"
19142	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 How many people have ever had the experience of being simultaneously 	alive and dead	?	 How many people have ever had the experience of being simultaneously  alive and dead ?
28469	yes	X and Y	dead	alive	alive - dead	(dead) and (alive)	 Lewis'The Last Battle, and Aslan similarly seeing all of Narnia's inhabitants, 	dead and alive	, off into whatever came next.	 Lewis'The Last Battle, and Aslan similarly seeing all of Narnia's inhabitants,  dead and alive , off into whatever came next.
37258	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 That guy Schr6dinger, he said the cat was both, 	alive and dead	, up until someone opened the damn box and looked at it.	 That guy Schr6dinger, he said the cat was both,  alive and dead , up until someone opened the damn box and looked at it.
18870	yes	X and Y	dead	alive	alive - dead	(dead) and (alive)	 His tragicomic letters to Prime Minister Eshkol and to his old antagonist Benya, which he writes but never mails, are reminiscent of the letters that Bellow's Moses Herzog sends to numerous personalities, 	dead and alive	.	 His tragicomic letters to Prime Minister Eshkol and to his old antagonist Benya, which he writes but never mails, are reminiscent of the letters that Bellow's Moses Herzog sends to numerous personalities,  dead and alive .
20840	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 I never had the thought that people who were professional musicians (four of Mother's brothers and her sister Anna, too), 	alive and dead	, were suspicious characters or unseemly or unworthy of respect.	 I never had the thought that people who were professional musicians (four of Mother's brothers and her sister Anna, too),  alive and dead , were suspicious characters or unseemly or unworthy of respect.
26128	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 It strikes me as greedy, like wanting to be 	alive and dead	 at the same time.	 It strikes me as greedy, like wanting to be  alive and dead  at the same time.
3729	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	" "" Well, I meant "	alive and dead	.	" "" Well, I meant  alive and dead ."
9040	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	" As for many hunters, their goal for the deer can be summed up in a simple motto: "" Stuffed-"	alive and dead	.	" As for many hunters, their goal for the deer can be summed up in a simple motto: "" Stuffed- alive and dead ."
12374	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 Characters in postmodern fiction can be simultaneously 	alive and dead	.	 Characters in postmodern fiction can be simultaneously  alive and dead .
5947	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 A particle can be in two places at once, a cat can be simultaneously 	alive and dead	, a particle @ @ @ @ @ @ @ @ @ @ without passing through it.	 A particle can be in two places at once, a cat can be simultaneously  alive and dead , a particle @ @ @ @ @ @ @ @ @ @ without passing through it.
27855	yes	X and Y	dead	alive	alive - dead	(dead) and (alive)	 Jesus Christ was 	dead and alive	 again by thirty-three.	 Jesus Christ was  dead and alive  again by thirty-three.
41186	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 The park was established in 1997 as a tribute to veterans 	alive and dead	.	 The park was established in 1997 as a tribute to veterans  alive and dead .
7983	yes	X and Y	dead	alive	alive - dead	(dead) and (alive)	 And now here's Kwan talking about it -- as if the whole damn universe, 	dead and alive	, knows.	 And now here's Kwan talking about it -- as if the whole damn universe,  dead and alive , knows.
49118	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 What if that cat is 	alive and dead	, even after you look in the box?	 What if that cat is  alive and dead , even after you look in the box?
43385	yes	X and Y	alive	dead	alive - dead	(alive) and (dead)	 There are potted plants inside, 	alive and dead	.	 There are potted plants inside,  alive and dead .
31437	yes	X and Y	dead	alive	alive - dead	(dead) and (alive)	 Off the top of my head: dogs, 	dead and alive	, the hotel cat, Ellis'strays, the lucky (!	 Off the top of my head: dogs,  dead and alive , the hotel cat, Ellis'strays, the lucky (!
