sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
53334;no;X or Y;passive;direct;active - passive;) have given though to the ;passive or direct; endorsement potential as well.;
51370;no;X or Y;active;healthy;active - passive; You'll either come off narcissistic or you'll scare off people who might think they are n't ;active or healthy; enough for you.;
39264;no;X or Y;active;trained;active - passive; The criteria for being classified as an ;active or trained; exerciser involved the frequency, duration, and intensity of the exercise and the duration of training.;
22808;no;X or Y;active;heavier;active - passive; If you're either more ;active or heavier; than that and do n't want to lose weight, eat somewhat more servings than indicated here by boosting either the portion size or the number of individual items.;
52907;no;X or Y;passive;indirect;active - passive; we may allow ourselves or others who are committed to our care to die -- a practice sometimes referred to as ;passive or indirect; euthanasia.;
41219;no;X or Y;free;active;active - passive; The pedagogical principles of these spaces was about control and strict regimentation with very little consideration for ;free or active; play.;
44152;no;X or Y;active;silent;active - passive; These maps have revealed the preferential localization of specific marks to ;active or silent; chromatin and the association of marks of active transcription with different regions of genes.;
49352;no;X or Y;active;cooperative;active - passive; When I plan to use ;active or cooperative; learning in a course, I explain on Day 1 exactly what I'm going to do and why.;
25880;no;X or Y;aggressive;passive;active - passive;" It may be boisterous or quiet; ";aggressive or passive;"; forceful or reticient.";
20139;no;X or Y;dominant;active;active - passive; I explain that although most ASL dictionaries are written for right-handed signers, you can choose your right or your left hand to be your ;dominant or active; signing hand.;
268;no;X or Y;Passive;active;active - passive; ;Passive or active; range-of-motion exercises are @ @ @ @ @ @ @ @ @ @ from getting weak and wasted.;
36095;no;X or Y;tacit;active;active - passive; Some said they had the ;tacit or active; support of the president or of the minister of interior (this was Sharawi Gomaa, who had previously been Governor of Suez and acted as their main patron).;
13343;no;X or Y;active;reserve;active - passive; Details about specific disabilities are not broken down by ;active or reserve; status, making comparisons by conditions impossible, Sullivan said.;
1266;no;X or Y;active;inactive;active - passive;" "" But whether they were ";active or inactive;, a huge proportion of the growing numbers of Latter-day Saints lived in what became known as the Mormon culture region.;
14717;no;X or Y;passive;inconsequential;active - passive; Far from being ;passive or inconsequential; actors, teachers, as Gollnick, Sadker, and Sadker (1982) pointed out, are in influential positions as instructional decision makers.;
52870;no;X or Y;passive;aggressive;active - passive; verbal or nonverbal, spoken or written, ;passive or aggressive;.;
51128;no;X or Y;residual;passive;active - passive; You gain control of time and money by creating ;residual or passive; income.;
13337;no;X or Y;passive;submissive;active - passive; Despite this inability, the women in our study did not become ;passive or submissive;.;
42771;no;X or Y;passive;dialogical;active - passive; The whig structure also (implicitly or explicitly) takes the trend of history to move toward a more ;passive or dialogical; social scientific framework pioneered by cultural anthropologists.;
46747;no;X or Y;active;responsive;active - passive; Through ;active or responsive;" listening parents can detect signs of depression in their daughters and can provide them with a meaningful support structure (Oster &; Montgomery, 1995:98-99).";
9130;no;X or Y;passive;painful;active - passive; As most of us know, ;passive or painful; activities seem to drag by at the pace of a snail.;
35809;no;X or Y;visible;active;active - passive; So you can have advanced graduate degrees but if you're a bad Indian, if you're ;visible or active;, well.;
37511;no;X rather than Y;participatory;passive;active - passive; That way, the art can be ;participatory rather than passive;.;
47697;no;X rather than Y;reactive;active;active - passive; Unlike men, women's patterns of socialization and education emphasized compliance and passivity, attributes bolstered by contemporary perceptions of femininity which presented women as non-threatening, ;reactive rather than active;.;
11195;no;X rather than Y;active;neutral;active - passive; But it is well to remember that all this potential and actual self-and sociocreation nevertheless rests upon a Procrustean technology that is itself epistemologically ;active rather than neutral;.;
