sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
3135;yes;X and Y;male;female;female - male;" "" The ghostly gray forms rose as one, ";male and female; shapes climbing obediently to their feet.;
23503;yes;X and Y;male;female;female - male; In general, ;male and female; young do not enter puberty as long as they remain at home.;
5436;yes;X and Y;male;female;female - male; @ @ @ @ @ @ @ @ @ @ take turns being ;male and female; or simultaneously deliver and receive sperm.;
47887;yes;X and Y;male;female;female - male; Utilizing a highly ecologically valid sample, this investigation showed ;male and female; endurance athletes tend to appraise competitive stress in similar ways, yet their preferences for coping exhibited many differences.;
10407;yes;X and Y;male;female;female - male; Both ;male and female; athletes indicated a strong positive position.;
43423;yes;X and Y;male;female;female - male; There are, so far as advanced thinkers'are concerned, at @ @ @ @ @ @ @ @ @ @ heterosexuals, ;male and female; homosexuals, and bisexuals.;
39763;yes;X and Y;male;female;female - male; The first fleet of 11 ships from England brought about 700 ;male and female; convicts and several hundred marines and their families.;
53530;yes;X and Y;male;female;female - male;, is based on a survey of 28,000 ;male and female; members.;
14850;yes;X and Y;male;female;female - male; Fifty four ;male and female; undergraduate volunteers took part in a 20-minute memory task as they exercised or sat.;
2597;yes;X and Y;male;female;female - male;" "" Of the top 10 ";male and female; finalists, the 10th-place finisher would climb first, followed by ninth place, eighth place, etc.;
44257;yes;X and Y;male;female;female - male; These tablets reflect that the gods had ;male and female; bodies, and they bred by sexual intercourse.;
12229;yes;X and Y;male;female;female - male; Candy wrappers and movie magazines all over the floor, ;male and female; clothing draped over the chairs and sofas, a strong odor of sauerkraut in the air.;
28818;yes;X and Y;male;female;female - male; Love himself is ruler, but there are many ;male and female; magistrates dedicated to these arts.;
30475;yes;X and Y;female;male;female - male; Nevertheless, as sexual attitudes became more liberal, ;female and male; views about sexuality converged, narrowing the gap in levels of PSI between women and men.;
4300;yes;X and Y;male;female;female - male; (n14) Grayzel contends warfront and home front boundaries, or ;male and female; domains, were fluid and osmotic, not rigidly separated as Mosse claims or marginally joined as Dawson contends, with femininity only defining masculinity in its opposition.;
45673;yes;X and Y;male;female;female - male; This has created a gap in the literature regarding aggression and contact sport type utilizing ;male and female; athletes from the same sports.;
23325;yes;X and Y;female;male;female - male; In close to 40 interviews with ;female and male; veterans of the program, each endorsed it, although their responses ranged from the begrudging to the enthusiastic.;
30938;yes;X and Y;male;female;female - male; Not only ;male and female; but two polarized images of the woman function as correlates of the concepts of civilization and barbarism.;
14818;yes;X and Y;male;female;female - male; Fertilisation rates and ;male and female; fertility of mutants lacking expression of different members of the 6-cys family of proteins.;
12451;yes;X and Y;male;female;female - male; Chimpanzees have a highly fluid social grouping pattern in which males tend to travel together @ @ @ @ @ @ @ @ @ @, however, twenty or more ;male and female; chimpanzees forage together.;
17421;yes;X and Y;male;female;female - male; He uses a similar system to document ;male and female; births and deaths in infancy, pregnancy, or at other times.;
4125;yes;X and Y;male;female;female - male; (Bacchants and caryatids are ;male and female; figures from Greek architecture.;
7117;yes;X and Y;male;female;female - male; Also, Nywifon made it a practice to buy ;male and female; slaves and marry them together so as to replenish the otherwise depleted ranks of the royal clan and provide marriage wards.;
40034;yes;X and Y;male;female;female - male; The guitars chug and sway, ;male and female; vocals mix and mingle prettily and the melodies linger like the most sweetly scented flowers.;
48693;yes;X and Y;male;female;female - male; We tested this conception with confirmatory factor analysis performed on all the scales (with ;male and female; sex-role stereotyping combined to form a single scale).;
23181;yes;X and Y;male;female;female - male; In addition, ;male and female; ticks of the same species may look different.;
7272;yes;X and Y;male;female;female - male; Although nothing is known of him beyond his corpus, his distinctive style is evident in these masks depicting ;male and female; subjects.;
39076;yes;X and Y;female;male;female - male; The coach should give ;female and male; athletes possibilities to perceive their sport participation in a positive way.;
13308;yes;X and Y;male;female;female - male; Despite its apparent inconsistency with these results, the additional finding that ;male and female; gymnasts did not differ on their average levels of fear of physical injury did not seem so surprising, in retrospect.;
50702;yes;X and Y;male;female;female - male; Would n't their children be guilty of inbreeding if Adam and Eve had ;male and female; children to begin with?;
43960;yes;X and Y;male;female;female - male; These are ;male and female; Satin Bowerbirds @ @ @ @ @ @ @ @ @ @ blue-black with a violet eye and a semi-covered greenish-yellow bill.;
3673;yes;X and Y;male;female;female - male;" "" We show that while ";male and female;" orgasmic function are influenced by genes @ @ @ @ @ @ @ @ @ @ women's orgasmability does n't correlate with their brother's orgasmability, "" explains Zietsch.";
52627;yes;X and Y;male;female;female - male; sup1 Moreover, those immigration laws which were gender-neutral on their face, could be applied unevenly, according to prevailing social norms dictating ;male and female; behavior.;
10074;yes;X and Y;male;female;female - male; Before puberty, ;male and female; testosterone levels are not much different.;
23627;yes;X and Y;male;female;female - male; In most men's public masquerades, ;male and female;" aspects are combined; it is particularly noteworthy that a female image could be worn to perform an aggressive warrior's dance.";
13727;yes;X and Y;male;female;female - male; During one of my tests I inserted a standard 25-foot-long, six-wire extension cable (made for telephones) with ;male and female; modular connectors between the hand controller and electronics column.;
5749;yes;X and Y;male;female;female - male; A few lines that were not too hard and not too thick, executed decisively, served to kindle a troubling sensuality in fashionably draped ;male and female; enthusiasts of his private views.;
32656;yes;X and Y;male;female;female - male; Participants included male and female college students, male and female adults, and ;male and female; hemiplegics.;
48961;yes;X and Y;male;female;female - male; Well, they say it's not a race, but hey, they give you a number, a time and the top 5 ;male and female; finishers were awarded prize money.;
4284;yes;X and Y;male;female;female - male; (n11) Both ;male and female; Navy nurses were reported as having elevated hospitalization rates for several major diagnostic categories in comparison with other officer designators.;
15995;yes;X and Y;male;female;female - male; Genesis 1 does not reveal that God is androgynous, possessing all ;male and female; components any more than St.;
29363;yes;X and Y;male;female;female - male; McPartland, 1954), in a sample of 324 ;male and female; undergraduate psychology students of diverse ethnocultural backgrounds.;
52264;yes;X and Y;male;female;female - male; like the worm maybe it would take 2 but both had ;male and female; parts.;
35252;yes;X and Y;male;female;female - male; Sidebar Both ;male and female; armored scale insects and mealybugs (a) host bacteria within the cells of an organ called the bacteriome.;
